"p1_id","p1_EACODE","p1_District","p2_id","p2_EACODE","p2_District","h","ph_variogram","log_SOC_variogram"
3503,10203029,"Karonga",9691,10203029,"Karonga",0.303024178542864,0.198017004769195,0.204003640854202
3503,10203029,"Karonga",6,30101015,"Mangochi",499.47809486024,0.45099935260312,0.278998517483354
5163,10203029,"Karonga",1232,31001082,"Chikwawa",735.269686320635,0.450999998930362,0.278999993569876
5163,10203029,"Karonga",2663,31001082,"Chikwawa",734.925552698029,0.450999998920315,0.278999993518615
5163,10203029,"Karonga",3321,31001082,"Chikwawa",736.134054655011,0.450999998955186,0.278999993696847
5163,10203029,"Karonga",6165,31001082,"Chikwawa",739.997836413013,0.450999999059296,0.278999994234456
5163,10203029,"Karonga",7652,31001082,"Chikwawa",738.618699060181,0.450999999023383,0.278999994048038
5163,10203029,"Karonga",3503,10203029,"Karonga",1.4962444170402,0.198401421533484,0.204086365112917
5163,10203029,"Karonga",7005,10203029,"Karonga",0.80697680892017,0.19811896178011,0.204025522997718
5163,10203029,"Karonga",9691,10203029,"Karonga",1.4416240270463,0.198373198375019,0.204080275223358
5163,10203029,"Karonga",6,30101015,"Mangochi",500.505757699812,0.450999370427193,0.278998552222608
7005,10203029,"Karonga",1232,31001082,"Chikwawa",735.342257363891,0.450999998932468,0.278999993580634
7005,10203029,"Karonga",2663,31001082,"Chikwawa",735.000521715513,0.450999998922511,0.278999993529817
7005,10203029,"Karonga",3321,31001082,"Chikwawa",736.206412183053,0.450999998957238,0.278999993707362
7005,10203029,"Karonga",6165,31001082,"Chikwawa",740.069447635192,0.450999999061124,0.278999994243975
7005,10203029,"Karonga",7652,31001082,"Chikwawa",738.687500108484,0.450999999025206,0.278999994057479
7005,10203029,"Karonga",3503,10203029,"Karonga",1.23464630433143,0.198275263119106,0.204059159704581
7005,10203029,"Karonga",5163,10203029,"Karonga",0.80697680892017,0.19811896178011,0.204025522997718
7005,10203029,"Karonga",9691,10203029,"Karonga",1.02635265897738,0.198191293870954,0.204041078280874
7005,10203029,"Karonga",6,30101015,"Mangochi",500.675828810484,0.45099937332926,0.278998557892692
9691,10203029,"Karonga",1232,31001082,"Chikwawa",734.367475744244,0.450999998903821,0.278999993434617
9691,10203029,"Karonga",2663,31001082,"Chikwawa",734.026703762036,0.450999998893626,0.278999993382791
9691,10203029,"Karonga",3321,31001082,"Chikwawa",735.231544913171,0.450999998929253,0.278999993564214
9691,10203029,"Karonga",6165,31001082,"Chikwawa",739.094281278059,0.450999999035919,0.278999994112994
9691,10203029,"Karonga",7652,31001082,"Chikwawa",737.711220619386,0.450999998999007,0.278999993922099
9691,10203029,"Karonga",3503,10203029,"Karonga",0.303024178542806,0.198017004769195,0.204003640854202
9691,10203029,"Karonga",5163,10203029,"Karonga",1.44162402704647,0.198373198375019,0.204080275223358
9691,10203029,"Karonga",7005,10203029,"Karonga",1.02635265897744,0.198191293870954,0.204041078280874
9691,10203029,"Karonga",6,30101015,"Mangochi",499.747717558139,0.450999357327789,0.278998526677572
6,30101015,"Mangochi",1232,31001082,"Chikwawa",246.115296672089,0.450368834010105,0.278488181532105
6,30101015,"Mangochi",2663,31001082,"Chikwawa",245.245820951063,0.45035375764269,0.278477827990391
6,30101015,"Mangochi",3321,31001082,"Chikwawa",247.000931113482,0.450383829250456,0.278498516823897
6,30101015,"Mangochi",6165,31001082,"Chikwawa",250.91366841951,0.4504459305229,0.278541740880884
6,30101015,"Mangochi",7652,31001082,"Chikwawa",250.219736785811,0.450435392176041,0.278534355997304
6,30101015,"Mangochi",3503,10203029,"Karonga",499.478094860239,0.45099935260312,0.278998517483354
6,30101015,"Mangochi",5163,10203029,"Karonga",500.505757699812,0.450999370427193,0.278998552222608
6,30101015,"Mangochi",7005,10203029,"Karonga",500.675828810484,0.45099937332926,0.278998557892692
6,30101015,"Mangochi",9691,10203029,"Karonga",499.747717558139,0.450999357327789,0.278998526677572
