p1_id,p1_EACODE,p1_District,p2_id,p2_EACODE,p2_District,h,ph_variogram,log_SOC_variogram
59,20605007,Lilongwe,63,10505050,Mzimba,269.55320407939485,0.450666001561856,0.27870176157514526
59,20605007,Lilongwe,64,31001006,Chikwawa,270.95424067949983,0.45067847112711434,0.2787112393064874
59,20605007,Lilongwe,65,20406037,Dowa,50.46034896887369,0.3388380077610669,0.23948593466144924
59,20605007,Lilongwe,66,20683004,Lilongwe,45.42192869260878,0.32512861526415154,0.2356265615802833
59,20605007,Lilongwe,67,10508010,Mzimba,162.87260355908597,0.4449754303076876,0.27554133941891334
59,20605007,Lilongwe,68,30103049,Mangochi,95.12705713053246,0.4142620961693469,0.26322481724772295
59,20605007,Lilongwe,69,10505053,Mzimba,258.48827092146814,0.4505489327916317,0.2786151287674343
59,20605007,Lilongwe,70,10502055,Mzimba,286.1621907883425,0.4507872649084913,0.27879663854726416
59,20605007,Lilongwe,71,10203004,Karonga,453.05732981995527,0.4509977151650943,0.27899567325623953
59,20605007,Lilongwe,72,20601054,Lilongwe,47.70033011185382,0.33147351581864937,0.23739980799768895
59,20605007,Lilongwe,73,20505003,Salima,30.699924738701544,0.27896301739449525,0.22332009322016544
59,20605007,Lilongwe,74,10505028,Mzimba,283.3531364766931,0.4507703989417596,0.2787830311366617
59,20605007,Lilongwe,75,31009901,Chikwawa,233.44959397288085,0.45010984501073303,0.2783148558454227
59,20605007,Lilongwe,76,20201031,Nkhotakota,154.4988097558294,0.4434481486532749,0.2748147171192243
59,20605007,Lilongwe,77,20107016,Kasungu,120.0609460289571,0.4319789067661085,0.26989704785839796
59,20605007,Lilongwe,78,20504008,Salima,32.32693813633669,0.28442737610139235,0.22472614907709215
59,20605007,Lilongwe,79,10309006,Nkhata Bay,283.00782519751704,0.45076823543654654,0.2787812968001867
59,20605007,Lilongwe,80,20204009,Nkhotakota,120.91221331860092,0.43240543960471867,0.27006848595343247
59,20605007,Lilongwe,81,31202012,Balaka,142.11722477771718,0.4404605677147519,0.27345719142156766
59,20605007,Lilongwe,82,20107012,Kasungu,133.6301249858137,0.43776418280246754,0.27228618603531296
59,20605007,Lilongwe,83,10301903,Nkhata Bay,252.04947673536623,0.4504627568577319,0.27855357675164494
59,20605007,Lilongwe,84,31001001,Chikwawa,267.01337293490883,0.45064215099420785,0.27868378081342005
59,20605007,Lilongwe,85,20201032,Nkhotakota,154.51565250315892,0.4434515771209425,0.2748163199502279
59,20605007,Lilongwe,86,10203004,Karonga,462.3064363364138,0.4509982228194734,0.27899650473245047
59,20605007,Lilongwe,87,10203019,Karonga,444.5743190419244,0.45099712300266254,0.2789947378283797
59,20605007,Lilongwe,88,10106902,Chitipa,386.0534484835975,0.4509858947777916,0.2789796970225337
59,20605007,Lilongwe,89,10508007,Mzimba,165.51735854961996,0.44539076211574,0.275743814441481
59,20605007,Lilongwe,90,10506902,Mzimba,218.95156969244292,0.4496807334734288,0.2780435431078067
59,20605007,Lilongwe,91,10301006,Nkhata Bay,259.71097371335367,0.4505636632397843,0.2786258215891325
59,20605007,Lilongwe,92,10501040,Mzimba,228.20742219149585,0.4499737441676479,0.2782269924493203
59,20605007,Lilongwe,93,30101042,Mangochi,136.47119572576318,0.4387350966050394,0.27270282993061246
59,20605007,Lilongwe,94,20115901,Kasungu,188.4252160444432,0.4479817375350761,0.2770718903870738
59,20605007,Lilongwe,95,20603046,Lilongwe,63.98658324556414,0.36985590928515544,0.24864534122781184
59,20605007,Lilongwe,96,20504001,Salima,18.56066458230595,0.23768023142869987,0.2131014017171632
59,20605007,Lilongwe,97,31003041,Chikwawa,237.8144849871313,0.4502093027347745,0.2783803614724908
59,20605007,Lilongwe,98,20505024,Salima,33.09682102800135,0.2869896323436737,0.2253898974786025
59,20605007,Lilongwe,99,30107038,Mangochi,140.92236948438477,0.4401166647734914,0.27330531056908586
60,20504003,Salima,61,20705015,Mchinji,160.19162433104364,0.4445232188053983,0.27532340447756715
60,20504003,Salima,62,20207901,Nkhotakota,133.16120177195504,0.43759680155481634,0.272214881224231
60,20504003,Salima,63,10505050,Mzimba,261.7777494915361,0.4505874774938525,0.2786432256691431
60,20504003,Salima,64,31001006,Chikwawa,283.9221520832632,0.45077392007770967,0.2787858591033941
60,20504003,Salima,65,20406037,Dowa,59.75209820696395,0.36103302205298976,0.2459728723437734
60,20504003,Salima,66,20683004,Lilongwe,60.56315588820463,0.36278378697003055,0.24649858671585664
60,20504003,Salima,67,10508010,Mzimba,154.2377240658104,0.4433948046600391,0.27478979354298566
60,20504003,Salima,68,30103049,Mangochi,88.59345909276344,0.4074608431486776,0.2608340463566351
60,20504003,Salima,69,10505053,Mzimba,249.901544511116,0.4504304932106216,0.2785309301480301
60,20504003,Salima,70,10502055,Mzimba,274.9399349436389,0.450711457472231,0.2787365879298566
60,20504003,Salima,71,10203004,Karonga,438.6039894629717,0.4509966164014561,0.2789939606472257
60,20504003,Salima,72,20601054,Lilongwe,73.97449760760654,0.38772213075953166,0.25425327927399494
60,20504003,Salima,73,20505003,Salima,18.667632627920696,0.2380322056090256,0.2131855324238618
60,20504003,Salima,74,10505028,Mzimba,274.4749392601702,0.4507077904511501,0.27873374908764476
60,20504003,Salima,75,31009901,Chikwawa,246.5174200482537,0.4503756872941789,0.27849290037942337
60,20504003,Salima,76,20201031,Nkhotakota,139.86379954149203,0.43980273369086703,0.27316735454487456
60,20504003,Salima,77,20107016,Kasungu,125.24105095362042,0.434433469007853,0.27089312350630845
60,20504003,Salima,78,20504008,Salima,11.7956708957394,0.2170186109303184,0.20825802073551808
60,20504003,Salima,79,10309006,Nkhata Bay,266.14060468457296,0.4506335680894074,0.27867735526635024
60,20504003,Salima,80,20204009,Nkhotakota,104.5541592860162,0.42231064640761584,0.2661623223449959
60,20504003,Salima,81,31202012,Balaka,140.51676722313013,0.4399974204330074,0.2732528328753807
60,20504003,Salima,82,20107012,Kasungu,139.87182869458556,0.4398051481897589,0.2731684131375167
60,20504003,Salima,83,10301903,Nkhata Bay,239.3416288538706,0.45024141127191886,0.2784017721306939
60,20504003,Salima,84,31001001,Chikwawa,279.08546179006754,0.4507421821604995,0.2787605969445731
60,20504003,Salima,85,20201032,Nkhotakota,139.43159092222186,0.4396719991295555,0.27311009228137323
60,20504003,Salima,86,10203004,Karonga,447.84739455708774,0.45099736777553184,0.2789951205906399
60,20504003,Salima,87,10203019,Karonga,430.29052995381886,0.4509957590520897,0.27899268364577234
60,20504003,Salima,88,10106902,Chitipa,371.80221593748183,0.4509792261484943,0.27897179314016984
60,20504003,Salima,89,10508007,Mzimba,155.1949379934978,0.44358857100133214,0.2748804622492347
60,20504003,Salima,90,10506902,Mzimba,208.75014840861937,0.4492601556388944,0.2777907386434945
60,20504003,Salima,91,10301006,Nkhata Bay,244.8739828384104,0.4503472007469365,0.27847333663762086
60,20504003,Salima,92,10501040,Mzimba,220.8094337460525,0.4497455860035877,0.2780835539865961
60,20504003,Salima,93,30101042,Mangochi,126.44116611053174,0.4349561695741519,0.27110837189880027
60,20504003,Salima,94,20115901,Kasungu,190.634239642719,0.44815704341379664,0.27716711007219846
60,20504003,Salima,95,20603046,Lilongwe,89.75036687699286,0.40874637429476546,0.2612802962470508
60,20504003,Salima,96,20504001,Salima,8.141473836142,0.20796114611128355,0.2061998014708416
60,20504003,Salima,97,31003041,Chikwawa,251.6874826638295,0.4504574503282645,0.27854983805525035
60,20504003,Salima,98,20505024,Salima,26.424939717808016,0.2643773092231528,0.2196289322176233
60,20504003,Salima,99,30107038,Mangochi,127.08224871122304,0.43522871151321874,0.27122107269142054
61,20705015,Mchinji,62,20207901,Nkhotakota,142.31004194990794,0.4405150480941189,0.2734813261645655
61,20705015,Mchinji,63,10505050,Mzimba,196.33419926881575,0.4485638921287262,0.277391762917553
61,20705015,Mchinji,64,31001006,Chikwawa,378.89834697997134,0.4509828684568445,0.27897605288812316
61,20705015,Mchinji,65,20406037,Dowa,100.457358815594,0.4190467323820478,0.264955218084035
61,20705015,Mchinji,66,20683004,Lilongwe,101.66667929649086,0.4200457193991931,0.2653222289572623
61,20705015,Mchinji,67,10508010,Mzimba,129.38467071899575,0.4361705157423444,0.27161309525916344
61,20705015,Mchinji,68,30103049,Mangochi,241.98851660859603,0.4502940071585778,0.27843714743998144
61,20705015,Mchinji,69,10505053,Mzimba,191.9495926977216,0.448256566747511,0.27722157316395823
61,20705015,Mchinji,70,10502055,Mzimba,229.98869712734972,0.4500221764016108,0.2782580416696733
61,20705015,Mchinji,71,10203004,Karonga,400.3444353542955,0.4509904330634226,0.2789853996531495
61,20705015,Mchinji,72,20601054,Lilongwe,141.37819392643397,0.44024914980179586,0.27336372633775596
61,20705015,Mchinji,73,20505003,Salima,174.81921660727988,0.4466378438704407,0.27636713609183383
61,20705015,Mchinji,74,10505028,Mzimba,213.9963936551864,0.44949091650907225,0.2779281090410237
61,20705015,Mchinji,75,31009901,Chikwawa,343.582848212403,0.4509552856838912,0.2789459129433566
61,20705015,Mchinji,76,20201031,Nkhotakota,158.24140953433707,0.44417323156739674,0.27515641034496324
61,20705015,Mchinji,77,20107016,Kasungu,54.25838443271228,0.34839167884736294,0.24223961572927033
61,20705015,Mchinji,78,20504008,Salima,171.6041232576561,0.4462415952818214,0.2761663459207079
61,20705015,Mchinji,79,10309006,Nkhata Bay,263.4620733591072,0.4506059208510276,0.2786568094403537
61,20705015,Mchinji,80,20204009,Nkhotakota,152.83353020694292,0.4431014282451413,0.2746532194148878
61,20705015,Mchinji,81,31202012,Balaka,286.0013772183378,0.4507863336863901,0.2787958830856435
61,20705015,Mchinji,82,20107012,Kasungu,44.44533173011902,0.32233651864589524,0.2348530294231998
61,20705015,Mchinji,83,10301903,Nkhata Bay,211.28481032942904,0.4493757397577429,0.27785916854992276
61,20705015,Mchinji,84,31001001,Chikwawa,378.3925213999363,0.45098263142245826,0.27897577178429755
61,20705015,Mchinji,85,20201032,Nkhotakota,160.7418374968363,0.4446186960528174,0.2753692094073957
61,20705015,Mchinji,86,10203004,Karonga,409.0880881364473,0.45099245579036507,0.278988066988767
61,20705015,Mchinji,87,10203019,Karonga,391.3006842812428,0.4509877687059096,0.2789820120185773
61,20705015,Mchinji,88,10106902,Chitipa,336.83045943078446,0.45094628330740144,0.27893679617075573
61,20705015,Mchinji,89,10508007,Mzimba,139.84985830188646,0.4397985401072787,0.27316551603462247
